,file,timestamp,summonerName,participantId,puuid,championId,teamId,individualPosition,assists,kills,deaths,champLevel,goldEarned,totalMinionsKilled,neutralMinionsKilled,visionScore,wardsPlaced,detectorWardsPlaced,wardsKilled,totalHeal,totalDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalDamageTaken,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,turretKills,turretTakedowns,inhibitorKills,inhibitorTakedowns,win,timePlayed,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,killingSprees,largestKillingSpree,largestMultiKill,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,12AssistStreakCount,itemsPurchased,longestTimeSpentLiving,visionWardsBoughtInGame,consumablesPurchased,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner2Casts
0,all_matches.json,,,1,oCX6ooSv9I7Ivv3x80xT_lOKNjZPV5jQCPStEGwLn5XvDAtxOvdgOOXGGxd4-gwBJLbeg3HfHuD2og,79,100,TOP,7,5,8,15,9796,154,0,13,10,0,0,9558,108424,15716,14799,812,104,32260,26848,3389,3389,1,1,0,0,False,1601,False,True,False,False,1,3,2,1,0,0,0,0,,20,295,0,2,268,74,81,9,3,4
1,all_matches.json,,,2,j3YIS1A8IDW6cq1obRtaj_-Bqz107lH-NmpxFAT34ze45qfGF7gk08pqDgPRtq1fp8-VSb9QxNT7sQ,254,100,JUNGLE,4,6,8,13,9762,9,134,17,9,0,1,13731,192401,15660,0,14855,805,39312,36763,10750,0,0,0,0,0,False,1601,True,False,False,False,1,3,1,0,0,0,0,0,,16,401,0,0,129,0,97,9,17,5
2,all_matches.json,,,3,sUhMTtS7Nku4YPgEKLhaB7LSqT0FWqjWMYwdhJIBTgtGTmjKv3tCD39PhgY-sY1dOxfS3HnI0DpY5g,7,100,MIDDLE,3,7,7,14,10236,166,0,25,7,5,4,2852,80632,22828,18675,1867,2285,23497,10179,713,96,0,0,0,0,False,1601,False,False,False,False,1,3,1,0,0,0,0,0,,29,562,6,8,84,115,39,24,4,4
3,all_matches.json,,,4,TnFk5s_rg2qBlwLzzY2DNrzUwFCWX9zL8XMhxe_KO3pEEW2gDh2SXh7aMVoVrwmbXKF9rgHkuwoOsg,18,100,BOTTOM,3,7,4,13,10597,181,5,14,8,0,1,6262,130535,23476,2906,20491,77,21203,11366,4226,4226,1,1,0,0,False,1601,False,False,False,False,1,5,1,0,0,0,0,0,,20,1094,0,1,38,28,34,6,5,4
4,all_matches.json,,,5,uILrsk3ftOPRKgPwQh2Fx2_izi_Qyn5vym0mmkkPWi_nUqVdDWucTGpnA_d7OwOynr0A2BnqVDIkgQ,117,100,UTILITY,16,1,4,12,7259,22,0,55,25,0,3,5177,25068,12626,9672,1820,1133,19307,9806,0,0,0,0,0,0,False,1601,False,False,False,False,0,0,1,0,0,0,0,0,,17,1100,0,2,66,43,65,8,3,6
5,all_matches.json,,,6,ss4x45tI9Zz44APkTCagS4EHTBi2NfUO-Wo9fke4vcwKAsoBC1SgHlvZehSwXdcCBdCDgMdeziuKwg,133,200,TOP,7,10,10,15,12624,142,0,15,8,0,0,4018,94259,24193,0,21165,3027,27669,13906,2455,2455,1,4,0,1,True,1601,False,False,False,False,3,3,1,0,0,0,0,0,,19,295,0,1,48,9,35,14,4,4
6,all_matches.json,,,7,mVQfLZOKyfcGjZnQ3epAdvrxJCMrnYJovhQS8Qa-6EvjMmpMr1E3ZSwIbmIgLB41auWrOiTNQGJweg,83,200,JUNGLE,9,6,2,17,13660,46,171,27,4,3,6,24544,292933,27167,5616,19527,2024,31450,20746,66368,8570,4,7,1,1,True,1601,False,False,False,True,1,5,1,0,0,0,0,0,,14,898,3,5,213,22,114,3,3,16
7,all_matches.json,,,8,6SHMb3SImhJdJ0MovZpx0YQkV2ThU8aaSTw2VLVistHKiIOK920qpT6WYzZiILZPewEBBlLKN9o8DA,84,200,MIDDLE,8,5,1,15,10645,174,0,22,8,2,1,3770,105612,20515,18084,1180,1251,20565,14104,7741,4618,2,3,0,0,True,1601,False,False,True,False,1,5,2,1,0,0,0,0,,18,1479,2,3,155,31,82,16,4,3
8,all_matches.json,,,9,HfvURiz37uvbFonQdg9GwSukNYu0u0X9GASTI2EkvbiRErngxyCPc8Xmh64RKTyhmB4UCXpzrGtdYw,202,200,BOTTOM,10,8,6,15,12257,166,4,12,9,1,0,6530,116635,23117,567,21941,607,22162,11897,10312,4095,1,2,0,1,True,1601,False,False,False,False,2,3,2,1,0,0,0,0,,17,529,1,2,71,40,29,32,3,4
9,all_matches.json,,,10,NHcbsISu1X6dffUlR115N9h_Fx2QYJE8Le_rJJVVihLLfpQ19ivdDk01TUMBu3AIJ7BmO3IJQivi0w,518,200,UTILITY,13,2,7,12,7420,20,0,43,15,2,5,1691,34639,18983,17259,903,820,18977,7889,565,565,0,1,0,0,True,1601,False,False,False,False,0,0,1,0,0,0,0,0,,21,507,3,6,79,34,39,9,4,5
10,all_matches.json,,,1,oB50TfZ8zw9-Atbh00w0gdYuzYEladnuJ5J5Yh_F1uqXv2Y3_aDatvou6O5VOh042pMC6oXrgBWMjA,875,100,TOP,3,3,7,15,12115,199,8,13,6,0,0,2570,132103,24716,90,16812,7813,33975,30259,3856,3856,2,2,0,0,False,1660,False,False,False,False,1,2,1,0,0,0,0,0,,20,735,1,2,77,18,36,6,5,2
11,all_matches.json,,,2,fBAZWPXkY-gR_mwFpXRKHtdITWZNTKVEDVdcpsveLTr_vTH9QRpHjQW_JQGnXnEbeFxUs2D1gAV1bA,35,100,JUNGLE,6,5,7,15,10820,16,165,21,6,3,3,11316,225353,14855,3999,8624,2231,30086,17306,11891,0,0,0,0,0,False,1660,False,False,False,False,1,2,1,0,0,0,0,0,,26,340,4,5,52,62,58,113,18,4
12,all_matches.json,,,3,CO1ZIbLZpKPmS752iKqagMW8Xntf4E1J8sfnkpfAAnMNu8l3BtQFIQZhr-UCGGqXD48-IqKbV2jnEw,157,100,MIDDLE,1,5,10,15,11866,216,0,4,6,1,0,6314,150915,17227,2812,13974,440,34169,34305,1542,1542,0,0,0,0,False,1660,False,False,False,False,1,2,1,0,0,0,0,0,,22,273,1,3,245,28,207,3,3,3
13,all_matches.json,,,4,EvV71vyn8O4IGKCNcsuxrdr4Je_b4S7MABPYLoBUtNlMF6RT7H1EGN6tO5rQtbXzZzX4w9D06rIzfw,147,100,BOTTOM,4,1,5,14,9719,205,0,19,11,2,1,2270,112546,11686,10678,1008,0,14580,11239,192,192,0,0,0,0,False,1660,False,False,False,False,0,0,1,0,0,0,0,0,,20,666,2,4,114,30,70,6,2,3
14,all_matches.json,,,5,mfGegbExduR4JS6S1NqUuSWSV6Yhhfd-x6Cm3pIvHaBMIDKS1oTayCDerITu2FmNZeF24hIID2LMSg,412,100,UTILITY,5,0,8,13,5876,24,0,37,22,0,2,905,17252,6095,4547,657,890,23306,24772,156,156,0,0,0,0,False,1660,False,False,False,False,0,0,0,0,0,0,0,0,,15,390,0,2,52,30,19,7,5,5
15,all_matches.json,,,6,WyYPwyIKAR7IaBFOC9nHCPC4cposLsKFfZdFGmzZ1BoiorPlMaeXZpnrS_85HzKPg9NulmLd0a3GEQ,897,200,TOP,12,4,4,17,11652,186,0,11,8,0,0,6077,135725,19482,2309,16445,727,34622,60020,13292,9437,2,6,0,1,True,1660,False,False,False,False,0,0,1,0,0,0,0,0,,19,781,2,4,221,47,86,6,2,4
16,all_matches.json,,,7,QAR02mhT8UGN2bsHhpZalCI7PTurJ1FNN0gKshUvg4trOPfANGaXE2wwIh2VE8lWYQX9ScyFs4PM1A,64,200,JUNGLE,14,10,3,17,13989,38,152,33,13,3,3,21879,268405,23171,3683,19041,446,33268,42736,37326,5293,2,6,2,2,True,1660,False,True,False,False,1,9,2,2,0,0,0,0,,20,1070,3,3,241,233,175,5,4,19
17,all_matches.json,,,8,1ZLCKXWJfDlI8VpV7uFjnTatPu65meUMn97Hndc903FRnUZwNa1UarGPFFQsoXLICegjstwJ_QTOSw,800,200,MIDDLE,9,16,3,17,15505,237,11,15,9,1,1,2784,164421,32651,29021,3238,391,18187,11892,8754,5945,3,5,0,1,True,1660,True,False,True,False,2,10,3,2,1,0,0,0,,23,1124,2,5,146,27,121,10,3,3
18,all_matches.json,,,9,_8FqWfv0Lj8t8FbnGJY6OqZPRKFP8lC03VNkRZBB8UzxUsVr4yo0qYeodaMAS6Wp6G2Hm7p6m-hkTw,18,200,BOTTOM,4,7,3,15,11920,215,12,7,6,1,1,5460,173445,27042,1527,24818,696,17220,9503,30450,7775,1,3,0,1,True,1660,False,False,False,False,2,5,1,0,0,0,0,0,,14,1095,1,2,45,21,36,5,3,2
19,all_matches.json,,,10,ZcKhCYZUWvZFx8iMEMiZ1GXD9zkuSmJ4tpXUARxapZIZP8BMMHjCWnJfeHzMIWgkheqJdEdK21M1Qg,40,200,UTILITY,28,0,1,14,8444,16,0,68,29,1,7,10860,22980,10173,7432,1549,1191,10530,7636,4750,1475,2,5,0,1,True,1660,False,False,False,False,0,0,0,0,0,0,0,0,,16,584,1,3,89,65,64,5,2,4
20,all_matches.json,,,1,O3OBYru-4GMgWWjXOr1YzwtFHMSzmh8WiJgMPavLhqBgq_QYgrI1xDyiMlrmhaAs9TNnCufPJ_V_NQ,83,100,TOP,5,4,8,17,12960,248,4,18,10,0,2,16139,196457,28553,9133,19199,220,52853,33773,5370,5370,2,2,0,0,False,2074,False,False,False,False,1,3,1,0,0,0,0,0,,27,645,0,2,191,30,41,7,4,3
21,all_matches.json,,,2,t1wLPAdlaN1kGqSczdNGQM0QSX6YCUcNeo-txsoRb0VDHEXbf4oinw5hpUCo3IG7HTFit6M3WLY6ew,64,100,JUNGLE,16,3,9,16,12092,24,131,13,9,0,1,20815,214324,15904,2533,12112,1258,49292,41492,1467,0,0,0,0,0,False,2074,False,False,False,False,1,2,1,0,0,0,0,0,,15,442,0,1,188,129,114,8,13,6
22,all_matches.json,,,3,LPc53ZSIttQ4NdIhADztijUhGEM08WjM0Hoq_HtZeDJVKpDlhD5NBcBVMtXhdranJwJ8BnPjBMixGQ,800,100,MIDDLE,3,15,9,18,18328,247,20,18,11,1,0,4235,199988,50932,47952,2966,13,31038,17322,4484,1657,1,1,0,0,False,2074,False,False,False,False,3,6,3,2,1,0,0,0,,28,406,2,5,161,30,123,11,5,5
23,all_matches.json,,,4,4gVgkBA7zPZYJ4dUTTHcOVHgauPS6lLPXpzN6CMlndhucQXUs6Li25mUpDHyZFLNfpawqjZoWgCfgA,498,100,BOTTOM,9,4,11,16,12365,209,11,14,9,0,2,5063,183938,25115,118,24996,0,31914,15247,11594,3057,0,0,0,0,False,2074,False,False,False,False,1,2,1,0,0,0,0,0,,24,289,0,3,90,41,62,7,5,6
24,all_matches.json,,,5,BIVjwob0A4wQB67rgDd-RMUeEhLMKfEEP3uX4NGpP2KEK_i2NOsqFeco9C4JyBrvtluoG4wXx0rRQw,526,100,UTILITY,15,5,15,14,10064,30,0,58,22,0,8,419,27009,16321,11436,3530,1354,33084,61181,637,106,0,0,0,0,False,2074,False,False,False,False,1,2,1,0,0,0,0,0,,24,206,0,2,80,59,45,10,7,8
25,all_matches.json,,,6,WVfsUOTpXMa4dyqSb7a52Tr8C9Bs-oIKAuQ6v_96Bo7JtuTL8yze8KDBoCebfvdoYI0xFG58z3QIRw,82,200,TOP,8,9,7,18,15226,175,0,27,12,2,2,14315,202438,40255,35296,4622,336,44775,63839,18767,8775,4,5,1,1,True,2074,False,True,True,False,3,3,1,0,0,0,0,0,,28,814,2,3,169,79,66,10,5,5
26,all_matches.json,,,7,YVD3xHcQNUYVH96wdATkb1v5fLHIiU6hsZxIXa-JAhFT06QSyGWrMhBP1wlNNLJ4bTy2QZgZlZjtsQ,104,200,JUNGLE,13,10,3,18,17192,57,215,30,5,4,3,19953,386450,30165,1056,25091,4017,38265,27396,75910,1123,1,2,0,1,True,2074,False,True,False,False,4,3,2,1,0,0,0,0,,22,1157,4,5,104,22,64,6,2,16
27,all_matches.json,,,8,S5aESfsAR2mbk0aZXwY84vFQ7_FBkG1vfB_4_B_Pa5KxEfqRCehwHOEFhT8SQzqh5wjY1LqCxL8iZA,238,200,MIDDLE,5,12,6,18,17307,260,4,12,3,0,3,3896,233196,30335,1165,27350,1819,28850,21090,7230,6985,3,4,1,1,True,2074,False,True,False,False,4,3,2,1,0,0,0,0,,26,364,0,1,143,163,134,21,4,8
28,all_matches.json,,,9,nf9RvSj4fhFrCn6lJmvitQNDse6LneCle9yJJOg2R6ZCfad5JsiSK57C7PtZeVGLLmrvuoqywM5gdQ,50,200,BOTTOM,21,13,5,18,16059,184,9,18,14,1,3,22399,229983,49976,47855,1869,251,48696,29886,20848,4323,2,3,0,0,True,2074,False,True,False,False,4,4,1,0,0,0,0,0,,24,810,1,3,210,88,124,23,6,4
29,all_matches.json,,,10,uryABLzMjvLN6C_zaM5uKXJnMeQ8ISMR2BNXuDY3EpMnDfQCkViK3qaPHH3GlreXcSYynaPMaB_7Xw,412,200,UTILITY,22,8,10,16,11897,25,0,87,37,2,8,2758,33298,15342,11362,2384,1596,33126,38839,5476,1332,0,2,0,1,True,2074,True,False,False,False,2,3,1,0,0,0,0,0,,22,549,2,5,74,36,42,11,6,10
30,all_matches.json,,,1,2RdIzHKrHNcPrCEfOtdS1IwEtljmvoZHgzQkHTJGjSgPT7SObpFK-yKJAf7pqe7WgLRMB9muPR-lPg,875,100,TOP,1,5,6,14,10880,146,0,12,6,0,1,1669,111736,16253,0,11799,4453,26121,26971,22910,18097,3,7,1,1,True,1549,False,False,True,False,1,4,1,0,0,0,0,0,,22,637,0,1,54,12,29,8,4,3
31,all_matches.json,,,2,FMdy9Xme3ss9ObmFv5GNWUNIYwcJIYoMRbhR5rwcMuc3EbpIVmaA6tbq3EQqD6NBuYFbmSQuXQriZA,35,100,JUNGLE,17,10,3,17,13863,24,187,15,2,0,3,16448,269551,23993,6885,14971,2135,30747,17410,45382,2218,2,4,0,1,True,1549,False,False,False,True,1,9,1,0,0,0,0,0,,16,234,0,0,82,90,99,225,17,3
32,all_matches.json,,,3,zHGHa4Y_fC6_d0RVdqLk-GL2_noBkqG1lQY4L3IhlUTOg_NGQU5yv5Wl1gTwai5FQF6NCCFpaGMPmA,7,100,MIDDLE,10,13,2,14,11311,91,0,20,5,1,2,2479,62972,22247,19429,1139,1677,13348,5860,3765,2335,1,3,0,1,True,1549,False,False,False,False,2,8,2,1,0,0,0,0,,28,729,2,10,73,121,40,21,5,4
